ID,Housing_Price,Year,Postcode,Type,Town_City,District,County,Short_Postcode
{C3C3F9B6-9C3B-362B-E053-6B04A8C03ACC},961389,2021-03-16,Not available,O,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,Not available
{C3C3F9B6-9C3E-362B-E053-6B04A8C03ACC},26820000,2021-04-27,BS14 0LA,O,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS14
{C3C3F9B6-9C3F-362B-E053-6B04A8C03ACC},192000,2021-05-13,BS5 0LT,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS5
{C3C3F9B6-9C40-362B-E053-6B04A8C03ACC},193000,2021-02-04,BS4 4PU,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS4
{C3C3F9B6-9C41-362B-E053-6B04A8C03ACC},580000,2021-04-13,BS6 5ER,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS6
{C3C3F9B6-9C42-362B-E053-6B04A8C03ACC},336000,2021-02-03,BS16 3EN,O,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS16
{C3C3F9B6-9C43-362B-E053-6B04A8C03ACC},290000,2021-03-16,BS4 3QU,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS4
{C3C3F9B6-9C44-362B-E053-6B04A8C03ACC},950,2021-03-11,BS6 7TN,O,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS6
{C3C3F9B6-9C45-362B-E053-6B04A8C03ACC},485000,2021-02-12,BS4 2NR,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS4
{C3C3F9B6-9C47-362B-E053-6B04A8C03ACC},300000,2021-02-25,BS13 7ND,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS13
{C3C3F9B6-9C48-362B-E053-6B04A8C03ACC},200000,2021-03-01,BS11 9JR,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS11
{C3C3F9B6-9C49-362B-E053-6B04A8C03ACC},200000,2021-03-01,BS11 9EP,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS11
{C3C3F9B6-9C4B-362B-E053-6B04A8C03ACC},360000,2021-02-26,BS6 5PJ,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS6
{C3C3F9B6-9C4D-362B-E053-6B04A8C03ACC},340000,2021-03-09,BS2 9HH,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS2
{C3C3F9B6-9C4F-362B-E053-6B04A8C03ACC},217500,2021-03-08,BS3 1RL,O,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS3
{C3C3F9B6-9C50-362B-E053-6B04A8C03ACC},1080000,2021-03-12,BS1 5AP,O,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS1
{DBA933F8-EC0B-669D-E053-6B04A8C0AD56},450000,2021-11-16,BS7 9PQ,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS7
{DBA933F8-EC0D-669D-E053-6B04A8C0AD56},338750,2021-09-20,BS9 3AH,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS9
{DBA933F8-EC15-669D-E053-6B04A8C0AD56},230000,2021-12-09,BS3 5JD,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS3
{DBA933F8-EC17-669D-E053-6B04A8C0AD56},270000,2021-09-29,BS13 7SE,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS13
{DBA933F8-EC19-669D-E053-6B04A8C0AD56},440000,2021-09-30,BS8 2JL,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS8
{DBA933F8-EC1B-669D-E053-6B04A8C0AD56},305000,2021-12-17,BS3 4SS,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS3
{DBA933F8-EC1C-669D-E053-6B04A8C0AD56},242000,2021-12-22,BS9 1HJ,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS9
{DBA933F8-EC1D-669D-E053-6B04A8C0AD56},227000,2021-11-26,BS13 0DP,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS13
{DBA933F8-EC1E-669D-E053-6B04A8C0AD56},660000,2021-10-20,BS7 8DG,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS7
{DBA933F8-EC21-669D-E053-6B04A8C0AD56},250000,2021-12-16,BS11 9PD,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS11
{DBA933F8-EC22-669D-E053-6B04A8C0AD56},350000,2021-10-29,BS10 7XF,D,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS10
{DBA933F8-EC28-669D-E053-6B04A8C0AD56},302000,2021-10-27,BS7 9SA,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS7
{DBA933F8-EC2B-669D-E053-6B04A8C0AD56},178000,2021-10-22,BS16 3YN,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS16
{DBA933F8-EC33-669D-E053-6B04A8C0AD56},335000,2021-04-30,BS6 6LJ,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS6
{DBA933F8-EC35-669D-E053-6B04A8C0AD56},310000,2021-09-24,BS5 9DS,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS5
{C3C3F9B6-9A59-362B-E053-6B04A8C03ACC},21635530,2021-03-08,BS11 8AR,O,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS11
{C3C3F9B6-9A5C-362B-E053-6B04A8C03ACC},250000,2021-02-23,BS5 8RE,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS5
{C3C3F9B6-9A5F-362B-E053-6B04A8C03ACC},355000,2021-03-08,BS6 6ND,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS6
{C3C3F9B6-9A60-362B-E053-6B04A8C03ACC},180000,2021-02-01,BS4 3QT,O,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS4
{DBA933F8-EC40-669D-E053-6B04A8C0AD56},290000,2021-09-29,BS11 9RF,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS11
{C3C3F9B6-9A64-362B-E053-6B04A8C03ACC},199000,2021-03-05,BS1 6FD,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS1
{C3C3F9B6-9A6A-362B-E053-6B04A8C03ACC},1075000,2021-02-19,BS6 7EQ,O,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS6
{C3C3F9B6-9A6C-362B-E053-6B04A8C03ACC},192000,2021-03-12,BS1 6FD,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS1
{C3C3F9B6-9A6F-362B-E053-6B04A8C03ACC},950000,2021-02-26,BS10 5DW,O,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS10
{C3C3F9B6-9A74-362B-E053-6B04A8C03ACC},200000,2021-02-05,BS3 3BP,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS3
{C3C3F9B6-9A76-362B-E053-6B04A8C03ACC},400000,2021-02-12,BS7 0AJ,O,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS7
{C3C3F9B6-9A79-362B-E053-6B04A8C03ACC},925000,2021-01-15,BS4 5LQ,O,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS4
{C3C3F9B6-9A7B-362B-E053-6B04A8C03ACC},278000,2021-02-19,BS16 3SJ,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS16
{C3C3F9B6-9A7C-362B-E053-6B04A8C03ACC},400000,2021-02-12,BS7 0AP,O,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS7
{C3C3F9B6-9A7D-362B-E053-6B04A8C03ACC},575000,2021-02-22,BS6 6RU,O,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS6
{C3C3F9B6-9A80-362B-E053-6B04A8C03ACC},250000,2021-03-04,BS3 4AY,O,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS3
{C3C3F9B6-9A81-362B-E053-6B04A8C03ACC},240000,2021-03-11,BS13 7HZ,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS13
{C3C3F9B6-9A82-362B-E053-6B04A8C03ACC},169500,2021-05-12,BS11 9PE,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS11
{C3C3F9B6-9A83-362B-E053-6B04A8C03ACC},250000,2021-03-05,BS3 3NS,O,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS3
{C3C3F9B6-9A85-362B-E053-6B04A8C03ACC},487500,2021-03-04,BS16 2AE,D,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS16
{DBA933F8-EC42-669D-E053-6B04A8C0AD56},447500,2021-10-19,BS9 1LZ,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS9
{DBA933F8-EC46-669D-E053-6B04A8C0AD56},225750,2021-07-07,BS13 9QU,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS13
{DBA933F8-EC4D-669D-E053-6B04A8C0AD56},235000,2021-09-15,BS10 7NL,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS10
{DBA933F8-EC51-669D-E053-6B04A8C0AD56},325000,2021-09-23,BS2 9TY,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS2
{DBA933F8-EC52-669D-E053-6B04A8C0AD56},467000,2021-03-26,BS10 6RH,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS10
{DBA933F8-EC53-669D-E053-6B04A8C0AD56},265000,2021-10-07,BS5 7RJ,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS5
{DBA933F8-EC54-669D-E053-6B04A8C0AD56},254000,2021-12-17,BS13 9JN,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS13
{DBA933F8-EC55-669D-E053-6B04A8C0AD56},505000,2021-11-03,BS6 6BU,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS6
{DBA933F8-EC57-669D-E053-6B04A8C0AD56},1200000,2021-10-12,BS6 6XS,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS6
{DBA933F8-EC5B-669D-E053-6B04A8C0AD56},435000,2021-12-17,BS9 1DE,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS9
{DBA933F8-EC62-669D-E053-6B04A8C0AD56},285000,2021-12-20,BS6 5TN,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS6
{DBA933F8-EC6A-669D-E053-6B04A8C0AD56},361000,2021-09-28,BS3 3HT,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS3
{DBA933F8-EC6C-669D-E053-6B04A8C0AD56},240000,2021-12-15,BS13 9LQ,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS13
{DBA933F8-EC70-669D-E053-6B04A8C0AD56},220000,2021-04-09,BS10 6NZ,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS10
{DBA933F8-EC71-669D-E053-6B04A8C0AD56},370000,2021-09-10,BS5 7UU,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS5
{DBA933F8-EC77-669D-E053-6B04A8C0AD56},257500,2021-10-05,BS14 0SN,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS14
{DBA933F8-EC79-669D-E053-6B04A8C0AD56},260000,2021-09-28,BS11 9QR,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS11
{DBA933F8-EC7C-669D-E053-6B04A8C0AD56},320000,2021-12-17,BS11 9QP,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS11
{DBA933F8-EC84-669D-E053-6B04A8C0AD56},230000,2021-11-12,BS6 6AJ,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS6
{DBA933F8-EC85-669D-E053-6B04A8C0AD56},298500,2021-10-29,BS16 5BE,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS16
{DBA933F8-EC8A-669D-E053-6B04A8C0AD56},635000,2021-12-17,BS4 2DZ,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS4
{DBA933F8-EC93-669D-E053-6B04A8C0AD56},294000,2021-09-24,BS14 9YB,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS14
{DBA933F8-EC94-669D-E053-6B04A8C0AD56},700000,2021-10-27,BS8 2HR,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS8
{DBA933F8-EC98-669D-E053-6B04A8C0AD56},237000,2021-10-21,BS3 2AA,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS3
{DBA933F8-EC99-669D-E053-6B04A8C0AD56},274000,2021-11-26,BS14 9YA,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS14
{DBA933F8-EC9C-669D-E053-6B04A8C0AD56},260000,2021-10-29,BS14 9YA,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS14
{DBA933F8-ECA1-669D-E053-6B04A8C0AD56},269995,2021-10-29,BS14 9YD,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS14
{DBA933F8-E991-669D-E053-6B04A8C0AD56},260300,2021-08-20,BS6 6BX,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS6
{DBA933F8-E992-669D-E053-6B04A8C0AD56},137000,2021-10-22,BS10 6JA,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS10
{DBA933F8-E994-669D-E053-6B04A8C0AD56},310000,2021-12-03,BS7 9UG,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS7
{DBA933F8-E99A-669D-E053-6B04A8C0AD56},300000,2021-10-11,BS14 9YD,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS14
{DBA933F8-E99C-669D-E053-6B04A8C0AD56},260000,2021-12-10,BS7 9UA,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS7
{DBA933F8-F97E-669D-E053-6B04A8C0AD56},192500,2021-09-30,BS4 3SY,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS4
{DBA933F8-F97F-669D-E053-6B04A8C0AD56},250000,2021-11-30,BS3 5BG,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS3
{DBA933F8-F980-669D-E053-6B04A8C0AD56},288000,2021-10-21,BS13 8HL,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS13
{DBA933F8-E99E-669D-E053-6B04A8C0AD56},575000,2021-12-13,BS3 1PE,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS3
{DBA933F8-E9A1-669D-E053-6B04A8C0AD56},203000,2021-10-29,BS4 2JA,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS4
{DBA933F8-E9B2-669D-E053-6B04A8C0AD56},268000,2021-01-05,BS13 7EQ,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS13
{DBA933F8-E9B3-669D-E053-6B04A8C0AD56},415000,2021-03-25,BS7 0DB,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS7
{DBA933F8-E9BF-669D-E053-6B04A8C0AD56},377000,2021-11-19,BS3 1AG,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS3
{DBA933F8-E9C6-669D-E053-6B04A8C0AD56},572500,2021-12-14,BS7 9LH,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS7
{DBA933F8-E9C9-669D-E053-6B04A8C0AD56},430000,2021-09-29,BS5 8EW,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS5
{DBA933F8-F983-669D-E053-6B04A8C0AD56},365000,2021-09-17,BS7 0NQ,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS7
{DBA933F8-F984-669D-E053-6B04A8C0AD56},260000,2021-12-06,BS1 5JW,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS1
{DBA933F8-F989-669D-E053-6B04A8C0AD56},188500,2021-09-29,BS5 9DN,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS5
{DBA933F8-F98A-669D-E053-6B04A8C0AD56},155000,2021-11-22,BS10 5LZ,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS10
{DBA933F8-F98C-669D-E053-6B04A8C0AD56},333000,2021-11-05,BS5 8BW,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS5
{DBA933F8-F98D-669D-E053-6B04A8C0AD56},245000,2021-09-28,BS7 9LP,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS7
{DBA933F8-F98E-669D-E053-6B04A8C0AD56},212000,2021-11-03,BS2 8AH,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS2
{DBA933F8-F98F-669D-E053-6B04A8C0AD56},149000,2021-07-09,BS16 3AU,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS16
{DBA933F8-F990-669D-E053-6B04A8C0AD56},180000,2021-11-12,BS2 9HA,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS2
{DBA933F8-F991-669D-E053-6B04A8C0AD56},240000,2021-09-29,BS4 3PN,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS4
{DBA933F8-F992-669D-E053-6B04A8C0AD56},453000,2021-11-17,BS3 1SW,D,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS3
{DBA933F8-F994-669D-E053-6B04A8C0AD56},173000,2021-04-01,BS7 8BW,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS7
{DBA933F8-F997-669D-E053-6B04A8C0AD56},288000,2021-12-10,BS14 0JX,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS14
{DBA933F8-F999-669D-E053-6B04A8C0AD56},301000,2021-10-05,BS5 9NU,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS5
{DBA933F8-F99B-669D-E053-6B04A8C0AD56},267500,2021-10-22,BS16 4HG,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS16
{DBA933F8-F99C-669D-E053-6B04A8C0AD56},342500,2021-07-30,BS2 0LJ,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS2
{DBA933F8-F99E-669D-E053-6B04A8C0AD56},475000,2021-12-06,BS9 3PU,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS9
{DBA933F8-F99F-669D-E053-6B04A8C0AD56},287000,2021-09-01,BS14 9EX,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS14
{DBA933F8-F9A0-669D-E053-6B04A8C0AD56},180000,2021-11-17,BS14 9TH,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS14
{DBA933F8-F9A1-669D-E053-6B04A8C0AD56},190000,2021-09-10,BS5 0AA,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS5
{DBA933F8-F9A2-669D-E053-6B04A8C0AD56},250000,2021-12-22,BS14 8AQ,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS14
{DBA933F8-F9A3-669D-E053-6B04A8C0AD56},520000,2021-03-23,BS7 9DY,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS7
{DBA933F8-F9A5-669D-E053-6B04A8C0AD56},287000,2021-09-30,BS3 5AW,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS3
{DBA933F8-F9A7-669D-E053-6B04A8C0AD56},285000,2021-09-27,BS14 0BF,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS14
{DBA933F8-F9A9-669D-E053-6B04A8C0AD56},196000,2021-08-20,BS5 0EZ,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS5
{DBA933F8-F9AA-669D-E053-6B04A8C0AD56},99220,2021-03-08,BS2 8AT,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS2
{DBA933F8-F9AC-669D-E053-6B04A8C0AD56},260000,2021-12-04,BS10 7ER,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS10
{DBA933F8-F9AE-669D-E053-6B04A8C0AD56},920000,2021-12-17,BS9 4DP,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS9
{DBA933F8-E9CC-669D-E053-6B04A8C0AD56},243000,2021-12-21,BS4 1RL,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS4
{DBA933F8-E9D0-669D-E053-6B04A8C0AD56},310000,2021-09-30,BS5 6XF,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS5
{DBA933F8-E9D6-669D-E053-6B04A8C0AD56},259950,2021-10-20,BS10 6JW,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS10
{DBA933F8-E9DA-669D-E053-6B04A8C0AD56},405000,2021-11-30,BS3 3PS,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS3
{DBA933F8-E9DB-669D-E053-6B04A8C0AD56},225000,2021-12-14,BS4 1RL,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS4
{DBA933F8-E9DC-669D-E053-6B04A8C0AD56},183600,2021-10-14,BS8 1BN,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS8
{DBA933F8-E9E9-669D-E053-6B04A8C0AD56},310000,2021-10-29,BS5 8BW,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS5
{DBA933F8-E9ED-669D-E053-6B04A8C0AD56},157500,2021-09-17,BS5 8RH,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS5
{DBA933F8-E9F2-669D-E053-6B04A8C0AD56},245000,2021-10-28,BS14 8DD,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS14
{DBA933F8-E9FA-669D-E053-6B04A8C0AD56},297000,2021-07-16,BS8 2EG,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS8
{DBA933F8-E9FC-669D-E053-6B04A8C0AD56},412500,2021-12-21,BS3 4TP,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS3
{DBA933F8-F9AF-669D-E053-6B04A8C0AD56},220000,2021-04-21,BS5 7DG,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS5
{DBA933F8-F9B0-669D-E053-6B04A8C0AD56},220000,2021-09-17,BS3 2BJ,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS3
{DBA933F8-F9B3-669D-E053-6B04A8C0AD56},186015,2021-10-28,BS2 9RF,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS2
{DBA933F8-F9B5-669D-E053-6B04A8C0AD56},451000,2021-12-03,BS4 3NB,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS4
{DBA933F8-F9B6-669D-E053-6B04A8C0AD56},567000,2021-10-15,BS3 1PS,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS3
{DBA933F8-F9B7-669D-E053-6B04A8C0AD56},346500,2021-09-03,BS4 4FG,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS4
{DBA933F8-F9B8-669D-E053-6B04A8C0AD56},306000,2021-09-24,BS11 0DZ,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS11
{DBA933F8-F9BD-669D-E053-6B04A8C0AD56},250000,2021-09-24,BS6 5DJ,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS6
{DBA933F8-F9BE-669D-E053-6B04A8C0AD56},182000,2021-09-30,BS4 4RD,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS4
{DBA933F8-F9C0-669D-E053-6B04A8C0AD56},224500,2021-12-10,BS5 0EE,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS5
{DBA933F8-F9C1-669D-E053-6B04A8C0AD56},235000,2021-05-26,BS7 0XT,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS7
{DBA933F8-F9C2-669D-E053-6B04A8C0AD56},80000,2021-09-30,BS13 7BE,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS13
{DBA933F8-F9C3-669D-E053-6B04A8C0AD56},482500,2021-12-17,BS4 2LR,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS4
{DBA933F8-F9C6-669D-E053-6B04A8C0AD56},216000,2021-11-26,BS10 7FG,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS10
{DBA933F8-F9C8-669D-E053-6B04A8C0AD56},360000,2021-12-15,BS11 9XR,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS11
{DBA933F8-F9C9-669D-E053-6B04A8C0AD56},265000,2021-10-08,BS1 3DQ,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS1
{DBA933F8-F9CA-669D-E053-6B04A8C0AD56},322500,2021-11-26,BS6 7YL,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS6
{DBA933F8-F9CB-669D-E053-6B04A8C0AD56},144000,2021-09-03,BS13 7AZ,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS13
{DBA933F8-F9CE-669D-E053-6B04A8C0AD56},221500,2021-11-12,BS3 4AX,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS3
{DBA933F8-F9D0-669D-E053-6B04A8C0AD56},485000,2021-11-26,BS7 9LQ,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS7
{DBA933F8-F9D2-669D-E053-6B04A8C0AD56},371000,2021-10-14,BS4 3PN,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS4
{DBA933F8-F9D3-669D-E053-6B04A8C0AD56},480000,2021-12-21,BS3 2AL,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS3
{DBA933F8-F9D4-669D-E053-6B04A8C0AD56},469000,2021-12-10,BS16 1AQ,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS16
{DBA933F8-F9D5-669D-E053-6B04A8C0AD56},415000,2021-09-24,BS9 1NF,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS9
{DBA933F8-F9D8-669D-E053-6B04A8C0AD56},537500,2021-11-05,BS7 8QH,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS7
{DBA933F8-F9D9-669D-E053-6B04A8C0AD56},237000,2021-10-15,BS4 4JS,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS4
{DBA933F8-EA01-669D-E053-6B04A8C0AD56},325000,2021-02-26,BS10 5ES,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS10
{DBA933F8-EA0B-669D-E053-6B04A8C0AD56},282000,2021-11-19,BS5 6PG,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS5
{DBA933F8-EA13-669D-E053-6B04A8C0AD56},350000,2021-09-30,BS9 2ED,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS9
{DBA933F8-EA17-669D-E053-6B04A8C0AD56},475000,2021-11-04,BS16 2TN,D,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS16
{DBA933F8-EA28-669D-E053-6B04A8C0AD56},330500,2021-09-30,BS10 6BD,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS10
{DBA933F8-EA2C-669D-E053-6B04A8C0AD56},465000,2021-09-16,BS3 3ES,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS3
